Vivado Simulator 2018.3
Time resolution is 1 ps
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/MMCME2_ADV.v" Line 4488: Timing violation in scope /design_top_temp_tb/uut/feedback/mmcme2_test_inst/TChk4488_107937 at time 8276 ps $width (negedge CLKIN1,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[0]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[10]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[11]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[14]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[15]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[4]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[5]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[6]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[7]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[0]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[10]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[11]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[14]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[15]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[4]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[5]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[6]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[7]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[9]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[0]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[10]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[11]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[12]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[13]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[14]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[15]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/uart/tx/tx_reg_reg[16]/TChk157_16343 at time 11131755 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/ff1_reg/TChk157_16343 at time 11131759 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/ff1_reg/TChk157_16343 at time 11131759 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[0]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[1]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[2]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[3]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/flag_reg/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[0]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[1]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[2]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[3]/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/flag_reg/TChk157_16343 at time 11131760 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[4]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[5]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[6]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[7]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/ff2_reg/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/out_internal_reg/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[4]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[5]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[6]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[7]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/ff2_reg/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/out_internal_reg/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/rx_m/rx_m/en_reg/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[20]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[21]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[23]/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_on_internal_reg/TChk157_16343 at time 11131762 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[10]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[11]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[12]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[13]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[14]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[15]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[8]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[9]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[10]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[11]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[12]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[13]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[14]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[15]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[8]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[9]/TChk157_16343 at time 11131763 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[16]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[17]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[18]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[19]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[16]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[17]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[18]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[19]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[18]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[27]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/coarse_ts_reg_reg[30]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[27]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/top_sub1/tx_m/tx_in_reg[30]/TChk157_16343 at time 11131764 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[20]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[21]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[22]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[23]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[24]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[25]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[26]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[27]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[20]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[21]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[22]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[23]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[24]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[25]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[26]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl_uart/counter_reg[27]/TChk157_16343 at time 11131765 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
WARNING: "/tools/Xilinx/Vivado/2018.3/data/verilog/src/unisims/FDRE.v" Line 157: Timing violation in scope /design_top_temp_tb/uut/dbl/counter_reg[28]/TChk157_16343 at time 11131766 ps $width (posedge C &&& CE,(0:0:0),0,notifier) 
